,date,entry_time,exit_time,entry,exit,tradetype,return,after_max,after_min,max_sl
0,2017-07-19,09:45,13:00,9866.2,9875.3,long,9.1,22.599999999998545,-3.3000000000010914,17.75916
1,2017-07-19,13:45,14:00,9863.75,9876.7,sell,-12.95,12.950000000000728,0.0,17.754749999999998
2,2017-07-19,14:00,15:15,9876.7,9902.05,long,25.35,26.75,-1.5,17.77806
3,2017-07-20,10:15,10:30,9900.35,9896.8,sell,3.55,2.149999999999636,-4.800000000001091,17.82063
4,2017-07-20,12:00,13:30,9893.5,9880.9,sell,12.6,0.2999999999992724,-29.450000000000728,17.8083
5,2017-07-20,13:45,14:30,9870.85,9876.8,sell,-5.95,8.600000000000364,-4.700000000000728,17.76753
6,2017-07-20,15:00,15:15,9871.2,9870.9,sell,0.3,0.0,0.0,17.76816
7,2017-07-21,09:45,11:45,9908.0,9890.1656,long,-17.8344,10.0,-18.600000000000364,17.8344
8,2017-07-21,11:45,14:15,9890.5,9884.1,sell,6.4,5.299999999999272,-50.5,17.8029
9,2017-07-21,14:30,15:15,9905.4,9914.15,long,8.75,11.950000000000728,-8.649999999999636,17.82972
10,2017-07-24,09:45,12:00,9948.25,9958.65,long,10.4,19.75,-0.8999999999996362,17.90685
11,2017-07-24,14:00,14:30,9974.5,9970.05,long,-4.45,5.899999999999636,-4.450000000000728,17.9541
12,2017-07-24,14:45,15:15,9961.25,9965.55,sell,-4.3,4.950000000000728,-2.4500000000007276,17.93025
13,2017-07-25,09:45,13:45,9967.9,9966.4,sell,1.5,8.149999999999636,-18.25,17.94222
14,2017-07-25,13:45,15:00,9966.4,9961.45,long,-4.95,12.25,-4.949999999998909,17.939519999999998
15,2017-07-26,10:45,11:00,9994.0,9990.15,long,-3.85,0.0,-4.649999999999636,17.9892
16,2017-07-26,11:45,13:00,9998.95,9995.8,long,-3.15,11.199999999998909,-6.350000000000364,17.99811
17,2017-07-26,14:30,15:15,10005.0,10020.3,long,15.3,19.200000000000728,0.0,18.009
18,2017-07-27,09:45,11:45,10095.9,10102.5,long,6.6,17.899999999999636,-12.799999999999272,18.17262
19,2017-07-27,13:30,14:15,10066.0,10079.0,sell,-13.0,16.700000000000728,-1.3999999999996362,18.1188
20,2017-07-27,14:45,15:15,10063.2,10020.6,sell,42.6,0.0,-56.05000000000109,18.11376
21,2017-07-28,12:45,13:45,9969.25,9972.35,sell,-3.1,6.950000000000728,-22.799999999999272,17.94465
22,2017-07-28,15:00,15:15,10014.3,10003.0,long,-11.3,0.0,0.0,18.02574
23,2017-07-31,09:45,12:45,10041.5,10053.5,long,12.0,16.049999999999272,-15.049999999999272,18.0747
24,2017-07-31,13:45,15:15,10060.8,10077.0,long,16.2,19.30000000000109,-16.649999999999636,18.10944
25,2017-08-01,11:15,11:30,10076.0,10083.0,sell,-7.0,7.600000000000364,-2.4500000000007276,18.1368
26,2017-08-01,12:45,14:15,10088.4,10085.0,long,-3.4,10.149999999999636,-8.199999999998909,18.159119999999998
27,2017-08-01,14:15,15:00,10085.0,10103.153,sell,-18.153,34.20000000000073,-7.200000000000728,18.153
28,2017-08-01,15:00,15:15,10119.2,10120.3,long,1.1,0.0,0.0,18.214560000000002
29,2017-08-02,10:30,12:00,10099.5,10099.7,sell,-0.2,6.450000000000728,-6.75,18.1791
30,2017-08-02,12:30,13:30,10097.4,10100.3,sell,-2.9,4.050000000001091,-8.850000000000364,18.17532
31,2017-08-02,14:15,15:00,10092.7,10091.5,sell,1.2,8.899999999999636,-22.400000000001455,18.16686
32,2017-08-03,09:45,11:15,10040.5,10038.2,sell,2.3,3.5499999999992724,-16.299999999999272,18.0729
33,2017-08-03,14:15,15:00,10029.9,10020.0,sell,9.9,0.0,-30.299999999999272,18.053819999999998
34,2017-08-04,10:30,12:45,9995.5,10013.4919,sell,-17.9919,19.850000000000364,-5.700000000000728,17.9919
35,2017-08-04,13:45,15:15,10026.7,10068.5,long,41.8,44.349999999998545,0.0,18.04806
36,2017-08-07,14:15,15:00,10074.0,10055.8668,long,-18.1332,6.100000000000364,-19.700000000000728,18.1332
37,2017-08-07,15:00,15:15,10055.2,10049.6,sell,5.6,0.0,0.0,18.09936
38,2017-08-08,09:45,11:15,10006.0,10019.8,sell,-13.8,15.649999999999636,-56.70000000000073,18.0108
39,2017-08-08,13:15,15:15,9983.9,9977.1,sell,6.8,8.800000000001091,-15.600000000000364,17.97102
40,2017-08-09,11:30,14:00,9939.55,9930.15,sell,9.4,8.75,-25.549999999999272,17.891189999999998
41,2017-08-09,15:00,15:15,9911.6,9900.3,sell,11.3,0.0,0.0,17.84088
42,2017-08-10,13:00,15:15,9856.5,9850.0,sell,6.5,3.100000000000364,-73.20000000000073,17.741699999999998
43,2017-08-11,09:45,10:00,9719.85,9731.4,sell,-11.55,11.549999999999272,-6.950000000000728,17.495730000000002
44,2017-08-11,13:15,15:00,9732.2,9717.2,sell,15.0,3.149999999999636,-44.900000000001455,17.517960000000002
45,2017-08-14,09:45,12:30,9784.9,9796.4,long,11.5,21.700000000000728,-8.449999999998909,17.61282
46,2017-08-14,13:45,15:00,9805.1,9796.85,long,-8.25,9.949999999998909,-12.600000000000364,17.64918
47,2017-08-16,09:45,10:45,9791.1,9801.95,sell,-10.85,15.600000000000364,-10.800000000001091,17.62398
48,2017-08-16,11:00,11:15,9802.75,9791.7,long,-11.05,0.0,-11.049999999999272,17.644949999999998
49,2017-08-16,11:15,11:45,9791.7,9807.6,sell,-15.9,15.899999999999636,-6.700000000000728,17.62506
50,2017-08-16,12:00,15:15,9810.5,9900.65,long,90.15,88.60000000000036,-1.7000000000007276,17.6589
51,2017-08-17,11:30,11:45,9901.15,9901.25,sell,-0.1,6.600000000000364,-3.5,17.82207
52,2017-08-17,12:30,15:00,9923.55,9905.687609999999,long,-17.862389999999998,15.050000000001091,-33.349999999998545,17.862389999999998
53,2017-08-17,15:00,15:15,9890.2,9903.85,sell,-13.65,0.0,0.0,17.80236
54,2017-08-18,09:45,13:30,9840.35,9805.1,sell,35.25,14.600000000000364,-54.80000000000109,17.71263
55,2017-08-21,10:30,10:45,9828.0,9845.6904,sell,-17.6904,19.399999999999636,-0.3999999999996362,17.6904
56,2017-08-21,10:45,15:15,9844.85,9751.45,sell,93.4,7.799999999999272,-95.35000000000036,17.72073
57,2017-08-22,13:45,14:30,9781.35,9782.0,sell,-0.65,3.350000000000364,-23.399999999999636,17.60643
58,2017-08-22,15:00,15:15,9765.25,9775.1,sell,-9.85,0.0,0.0,17.57745
59,2017-08-23,09:45,12:45,9807.25,9803.75,long,-3.5,13.5,-12.25,17.65305
60,2017-08-23,13:30,13:45,9794.35,9801.7,sell,-7.35,10.449999999998909,-0.3000000000010914,17.629830000000002
61,2017-08-23,14:15,15:15,9813.5,9847.6,long,34.1,44.25,-0.7999999999992724,17.6643
62,2017-08-24,12:00,12:15,9851.9,9861.6,sell,-9.7,11.649999999999636,-2.1999999999989086,17.73342
63,2017-08-24,12:30,13:30,9868.25,9859.95,long,-8.3,11.100000000000364,-17.0,17.76285
64,2017-08-24,13:30,14:15,9859.95,9861.45,sell,-1.5,11.899999999999636,-7.650000000001455,17.74791
65,2017-08-24,14:45,15:15,9870.35,9852.58337,long,-17.76663,2.899999999999636,-9.0,17.76663
66,2017-08-28,09:45,11:15,9902.6,9905.15,long,2.55,13.350000000000364,-4.550000000001091,17.82468
67,2017-08-28,12:00,13:15,9920.25,9902.39355,long,-17.85645,5.350000000000364,-25.649999999999636,17.85645
68,2017-08-28,13:15,14:30,9898.7,9906.55,sell,-7.85,15.149999999999636,-5.75,17.81766
69,2017-08-28,14:45,15:00,9900.65,9915.4,sell,-14.75,15.600000000000364,-0.1000000000003638,17.82117
70,2017-08-29,09:45,12:15,9855.6,9839.6,sell,16.0,3.5,-33.5,17.74008
71,2017-08-29,12:45,15:00,9822.15,9795.55,sell,26.6,2.399999999999636,-38.19999999999891,17.679869999999998
72,2017-08-30,09:45,13:00,9874.15,9891.3,long,17.15,35.30000000000109,-5.449999999998909,17.77347
73,2017-08-30,14:30,15:15,9883.15,9886.35,sell,-3.2,4.300000000001091,-8.949999999998909,17.789669999999997
74,2017-08-31,09:45,12:00,9875.4,9886.2,sell,-10.8,11.0,-18.049999999999272,17.77572
75,2017-08-31,12:00,13:00,9886.2,9872.6,long,-13.6,14.799999999999272,-13.75,17.79516
76,2017-08-31,13:30,13:45,9876.5,9881.55,sell,-5.05,10.25,0.0,17.7777
77,2017-08-31,13:45,15:15,9881.55,9915.8,long,34.25,41.20000000000073,-0.6499999999996362,17.78679
78,2017-09-01,09:45,11:45,9953.1,9952.9,long,-0.2,10.699999999998909,-2.9500000000007276,17.91558
79,2017-09-01,13:15,13:45,9969.05,9968.9,long,-0.15,8.900000000001455,-3.2999999999992724,17.94429
80,2017-09-01,15:00,15:15,9978.8,9971.05,long,-7.75,0.0,0.0,17.96184
81,2017-09-04,09:45,13:00,9961.65,9902.3,sell,59.35,2.25,-100.35000000000036,17.93097
82,2017-09-05,09:45,10:00,9942.0,9935.05,long,-6.95,5.850000000000364,-8.0,17.895599999999998
83,2017-09-05,11:00,11:15,9942.0,9929.6,long,-12.4,0.3999999999996362,-12.899999999999636,17.895599999999998
84,2017-09-05,11:45,13:00,9932.9,9924.6,sell,8.3,0.9500000000007276,-31.69999999999891,17.87922
85,2017-09-05,14:00,15:15,9944.7,9946.5,long,1.8,18.349999999998545,-0.4500000000007276,17.900460000000002
86,2017-09-06,09:45,11:45,9903.4,9912.65,sell,-9.25,13.100000000000364,-11.199999999998909,17.82612
87,2017-09-06,13:00,14:15,9922.1,9922.85,long,0.75,9.350000000000364,-4.899999999999636,17.85978
88,2017-09-06,14:45,15:15,9918.2,9915.15,sell,3.05,6.199999999998909,-7.300000000001091,17.85276
89,2017-09-07,09:45,10:30,9945.0,9937.15,long,-7.85,5.850000000000364,-8.149999999999636,17.901
90,2017-09-07,12:00,13:30,9925.8,9936.65,sell,-10.85,10.950000000000728,-5.899999999999636,17.866439999999997
91,2017-09-07,13:30,14:30,9936.65,9934.25,long,-2.4,9.899999999999636,-13.799999999999272,17.88597
92,2017-09-07,14:30,14:45,9934.25,9943.5,sell,-9.25,11.549999999999272,-3.7999999999992724,17.88165
93,2017-09-07,14:45,15:15,9943.5,9925.6017,long,-17.8983,1.0,-9.600000000000364,17.8983
94,2017-09-08,09:45,10:00,9956.25,9956.75,long,0.5,2.5499999999992724,-6.450000000000728,17.92125
95,2017-09-08,10:45,13:45,9936.0,9934.05,sell,1.95,14.549999999999272,-20.649999999999636,17.8848
96,2017-09-08,14:15,14:30,9913.45,9931.29421,sell,-17.84421,24.75,0.0,17.84421
97,2017-09-11,09:45,15:00,9982.55,10007.8,long,25.25,45.80000000000109,-10.549999999999272,17.96859
98,2017-09-12,10:15,12:15,10044.8,10059.5,long,14.7,19.0,-2.649999999999636,18.08064
99,2017-09-12,12:30,13:15,10060.2,10058.4,long,-1.8,1.7999999999992724,-9.200000000000728,18.10836
100,2017-09-12,13:30,15:15,10065.0,10087.6,long,22.6,31.850000000000364,-3.100000000000364,18.117
101,2017-09-13,09:45,10:30,10116.4,10113.3,long,-3.1,4.200000000000728,-10.100000000000364,18.209519999999998
102,2017-09-13,12:30,13:45,10121.8,10121.5,long,-0.3,9.600000000000364,-6.149999999999636,18.21924
103,2017-09-13,14:15,15:15,10104.2,10085.7,sell,18.5,10.899999999999636,-34.400000000001455,18.18756
104,2017-09-14,09:45,10:15,10117.0,10117.4,long,0.4,5.600000000000364,-8.649999999999636,18.2106
105,2017-09-14,10:30,10:45,10118.2,10111.5,long,-6.7,0.8499999999985448,-10.0,18.21276
106,2017-09-14,11:00,14:15,10086.8,10086.8,sell,0.0,7.400000000001455,-16.349999999998545,18.156239999999997
107,2017-09-15,09:45,10:15,10058.7,10061.8,sell,-3.1,10.699999999998909,-2.0,18.10566
108,2017-09-15,10:45,11:45,10057.8,10056.8,sell,1.0,2.2000000000007276,-14.099999999998545,18.104039999999998
109,2017-09-15,12:45,13:00,10064.7,10063.5,long,-1.2,0.4499999999989086,-7.350000000000364,18.11646
110,2017-09-15,14:30,15:00,10105.3,10087.11046,long,-18.189539999999997,9.450000000000728,-26.049999999999272,18.189539999999997
111,2017-09-18,09:45,12:15,10160.3,10163.8,long,3.5,6.450000000000728,-6.849999999998545,18.288539999999998
112,2017-09-18,13:45,15:15,10166.0,10147.7012,long,-18.2988,5.5,-16.549999999999272,18.2988
113,2017-09-19,09:45,11:30,10145.9,10147.6,sell,-1.7,4.850000000000364,-15.899999999999636,18.26262
114,2017-09-19,12:15,12:45,10141.8,10151.0,sell,-9.2,12.050000000001091,-1.5499999999992724,18.255239999999997
115,2017-09-19,12:45,14:30,10151.0,10148.7,long,-2.3,14.0,-6.149999999999636,18.2718
116,2017-09-19,14:45,15:15,10150.8,10149.3,sell,1.5,2.850000000000364,-7.5,18.27144
117,2017-09-20,10:00,13:30,10152.2,10148.3,sell,3.9,0.1999999999989086,-17.650000000001455,18.273960000000002
118,2017-09-20,14:15,14:45,10155.7,10140.3,long,-15.4,1.25,-15.350000000000364,18.280260000000002
119,2017-09-20,14:45,15:15,10140.3,10139.5,sell,0.8,7.150000000001455,0.0,18.25254
120,2017-09-21,09:45,12:30,10117.8,10102.0,sell,15.8,0.0,-59.19999999999891,18.21204
121,2017-09-21,14:15,15:15,10118.3,10123.6,long,5.3,22.5,-0.25,18.21294
122,2017-09-22,09:45,12:30,10029.5,10004.8,sell,24.7,5.649999999999636,-37.25,18.0531
123,2017-09-22,14:00,15:15,9981.6,9963.6,sell,18.0,7.5,-18.600000000000364,17.96688
124,2017-09-25,09:45,10:30,9874.5,9892.2741,sell,-17.7741,19.149999999999636,-38.04999999999927,17.7741
125,2017-09-25,13:45,14:00,9822.95,9840.63131,sell,-17.68131,18.649999999999636,-6.550000000001091,17.68131
126,2017-09-26,10:45,12:00,9821.85,9839.529330000001,sell,-17.67933,28.899999999999636,-8.649999999999636,17.67933
127,2017-09-26,13:30,15:15,9858.7,9855.25,long,-3.45,31.799999999999272,-6.75,17.74566
128,2017-09-27,09:45,13:15,9864.95,9808.15,sell,56.8,3.5,-81.05000000000109,17.75691
129,2017-09-27,14:00,15:15,9779.75,9738.3,sell,41.45,6.950000000000728,-56.649999999999636,17.60355
130,2017-09-28,12:45,13:15,9716.05,9733.53889,sell,-17.488889999999998,21.0,-15.0,17.488889999999998
131,2017-09-28,14:30,14:45,9741.85,9757.4,long,15.55,15.649999999999636,-11.800000000001091,17.535330000000002
132,2017-09-28,15:00,15:15,9763.2,9760.2,long,-3.0,0.0,0.0,17.57376
133,2017-09-29,12:00,12:30,9829.35,9827.85,long,-1.5,9.5,-1.7000000000007276,17.69283
134,2017-09-29,13:00,14:15,9834.35,9821.6,long,-12.75,19.19999999999891,-14.800000000001091,17.70183
135,2017-09-29,14:30,15:15,9817.25,9782.95,sell,34.3,1.8999999999996362,-41.850000000000364,17.67105
136,2017-10-03,09:45,10:00,9850.2,9832.469640000001,long,-17.73036,5.349999999998545,-19.05000000000109,17.73036
137,2017-10-03,10:45,12:15,9852.7,9866.7,long,14.0,17.899999999999636,-2.350000000000364,17.73486
138,2017-10-03,12:30,13:00,9867.9,9858.05,long,-9.85,3.7000000000007276,-16.649999999999636,17.76222
139,2017-10-03,13:00,14:15,9858.05,9861.05,sell,-3.0,6.950000000000728,-23.25,17.74449
140,2017-10-03,14:15,15:15,9861.05,9854.75,long,-6.3,7.350000000000364,-7.149999999999636,17.749889999999997
141,2017-10-04,10:00,13:45,9902.15,9909.4,long,7.25,24.5,-3.149999999999636,17.82387
142,2017-10-04,14:30,15:00,9935.0,9917.117,long,-17.883,2.9500000000007276,-34.75,17.883
143,2017-10-04,15:00,15:15,9911.05,9924.5,sell,-13.45,0.0,0.0,17.839889999999997
144,2017-10-05,10:00,10:15,9936.45,9921.65,long,-14.8,2.7999999999992724,-15.350000000000364,17.88561
145,2017-10-05,10:15,13:30,9921.65,9914.55,sell,7.1,0.5,-28.350000000000364,17.85897
146,2017-10-05,14:45,15:15,9900.25,9887.1,sell,13.15,1.6000000000003638,-18.299999999999272,17.82045
147,2017-10-06,09:45,12:30,9955.0,9954.7,long,-0.3,12.850000000000364,-7.5,17.919
148,2017-10-06,13:30,15:15,9962.85,9987.2,long,24.35,20.600000000000364,-14.950000000000728,17.93313
149,2017-10-09,09:45,11:00,10007.6,9989.58632,long,-18.01368,8.049999999999272,-19.600000000000364,18.01368
150,2017-10-09,11:15,11:30,9988.85,9987.3,sell,1.55,6.25,-3.75,17.97993
151,2017-10-09,11:45,13:45,9986.8,9993.8,sell,-7.0,15.350000000000364,-16.049999999999272,17.976239999999997
152,2017-10-09,13:45,14:45,9993.8,9988.75,long,-5.05,7.0,-10.649999999999636,17.98884
153,2017-10-10,10:45,11:30,10022.2,10018.2,long,-4.0,11.699999999998909,-4.600000000000364,18.03996
154,2017-10-10,13:15,14:00,10021.5,10003.4613,long,-18.0387,2.649999999999636,-19.149999999999636,18.0387
155,2017-10-10,14:00,14:30,10007.7,10022.2,sell,-14.5,16.399999999999636,-1.8000000000010914,18.01386
156,2017-10-10,14:30,15:15,10022.2,10013.8,long,-8.4,4.049999999999272,-5.200000000000728,18.03996
157,2017-10-11,09:45,11:30,10062.9,10054.0,long,-8.9,4.300000000001091,-12.299999999999272,18.11322
158,2017-10-11,13:15,15:15,10024.7,9970.1,sell,54.6,11.699999999998909,-68.85000000000036,18.04446
159,2017-10-12,12:45,13:45,10008.4,10026.41512,sell,-18.01512,19.700000000000728,-1.1499999999996362,18.01512
160,2017-10-12,14:00,15:15,10045.3,10098.0,long,52.7,55.30000000000109,-0.25,18.081539999999997
161,2017-10-13,09:45,12:15,10148.5,10159.2,long,10.7,19.799999999999272,-5.5,18.2673
162,2017-10-13,13:30,15:15,10172.8,10161.8,long,-11.0,18.950000000000728,-11.649999999999636,18.31104
163,2017-10-16,09:45,10:30,10229.4,10210.987079999999,long,-18.41292,4.149999999999636,-20.649999999999636,18.41292
164,2017-10-16,10:45,11:15,10190.8,10197.3,sell,-6.5,16.150000000001455,-7.75,18.343439999999998
165,2017-10-16,12:45,13:45,10190.2,10208.542360000001,sell,-18.34236,19.899999999999636,-6.700000000000728,18.34236
166,2017-10-16,13:45,15:15,10210.0,10233.0,long,23.0,29.450000000000728,0.0,18.378
167,2017-10-17,10:30,12:00,10237.1,10235.2,long,-1.9,14.549999999999272,-3.149999999999636,18.42678
168,2017-10-17,12:15,14:00,10225.0,10232.0,sell,-7.0,11.950000000000728,-11.049999999999272,18.405
169,2017-10-17,14:00,15:00,10232.0,10234.7,long,2.7,16.700000000000728,-5.450000000000728,18.4176
170,2017-10-18,11:00,11:45,10197.9,10179.54378,long,-18.35622,2.9500000000007276,-21.799999999999272,18.35622
171,2017-10-18,11:45,12:30,10184.0,10202.3312,sell,-18.3312,23.850000000000364,-3.5499999999992724,18.3312
172,2017-10-18,12:30,15:15,10206.0,10214.8,long,8.8,30.299999999999272,-7.100000000000364,18.3708
173,2017-10-23,09:45,10:00,10163.5,10167.1,long,3.6,13.799999999999272,-0.049999999999272404,18.2943
174,2017-10-23,10:45,11:15,10182.3,10163.97186,long,-18.328139999999998,0.5,-19.049999999999272,18.328139999999998
175,2017-10-23,12:00,13:15,10129.9,10148.13382,sell,-18.233819999999998,26.350000000000364,-5.100000000000364,18.233819999999998
176,2017-10-23,13:15,15:15,10152.8,10191.3,long,38.5,39.100000000000364,-9.699999999998909,18.275039999999997
177,2017-10-24,10:00,10:45,10230.5,10222.2,long,-8.3,7.0,-12.700000000000728,18.4149
178,2017-10-24,13:15,14:15,10209.1,10210.5,sell,-1.4,7.5,-26.649999999999636,18.37638
179,2017-10-25,12:45,14:30,10280.2,10292.3,long,12.1,32.849999999998545,-6.700000000000728,18.504360000000002
180,2017-10-26,10:30,10:45,10278.0,10285.5,sell,-7.5,12.649999999999636,-0.5,18.5004
181,2017-10-26,11:15,14:15,10294.1,10306.2,long,12.1,44.100000000000364,-5.25,18.52938
182,2017-10-26,14:15,15:00,10306.2,10324.751160000002,sell,-18.55116,49.149999999999636,-9.400000000001455,18.55116
183,2017-10-26,15:00,15:15,10344.7,10336.3,long,-8.4,0.0,0.0,18.62046
184,2017-10-27,09:45,11:15,10355.2,10336.560640000002,long,-18.63936,2.6999999999989086,-28.200000000000728,18.63936
185,2017-10-27,11:15,11:30,10335.5,10330.2,sell,5.3,9.399999999999636,-9.600000000000364,18.6039
186,2017-10-27,12:30,14:45,10355.1,10336.46082,long,-18.63918,4.799999999999272,-23.700000000000728,18.63918
187,2017-10-27,15:00,15:15,10320.0,10319.2,sell,0.8,0.0,0.0,18.576
188,2017-10-30,09:45,10:30,10381.8,10363.11276,long,-18.68724,1.7000000000007276,-18.899999999999636,18.68724
189,2017-10-30,11:45,12:15,10375.5,10356.8241,long,-18.6759,2.5,-18.850000000000364,18.6759
190,2017-10-30,13:15,14:45,10372.5,10371.9,long,-0.6,11.75,-11.25,18.6705
191,2017-10-30,15:00,15:15,10365.5,10365.2,sell,0.3,0.0,0.0,18.657899999999998
192,2017-10-31,09:45,11:45,10353.2,10345.2,sell,8.0,4.25,-29.200000000000728,18.63576
193,2017-10-31,14:00,15:15,10337.0,10340.0,sell,-3.0,15.399999999999636,-8.600000000000364,18.6066
194,2017-11-01,09:45,13:00,10425.0,10441.2,long,16.2,26.600000000000364,-2.75,18.765
195,2017-11-01,14:45,15:15,10448.5,10441.5,long,-7.0,0.5499999999992724,-11.799999999999272,18.807299999999998
196,2017-11-02,12:00,13:00,10425.5,10434.0,sell,-8.5,9.200000000000728,-12.850000000000364,18.7659
197,2017-11-02,14:00,14:30,10439.4,10420.60908,long,-18.79092,4.649999999999636,-19.799999999999272,18.79092
198,2017-11-02,14:30,15:15,10427.2,10425.5,sell,1.7,9.399999999999636,-7.700000000000728,18.76896
199,2017-11-03,09:45,10:30,10423.3,10440.8,sell,-17.5,18.55000000000109,-8.25,18.76194
200,2017-11-03,10:30,11:45,10440.8,10440.5,long,-0.3,4.600000000000364,-8.0,18.793439999999997
201,2017-11-03,12:15,12:30,10445.7,10443.8,long,-1.9,0.6999999999989086,-4.800000000001091,18.80226
202,2017-11-03,13:30,14:15,10447.8,10444.4,long,-3.4,13.150000000001455,-5.799999999999272,18.80604
203,2017-11-06,09:45,10:00,10416.5,10435.2497,sell,-18.7497,18.799999999999272,-2.100000000000364,18.7497
204,2017-11-06,10:45,11:15,10447.0,10441.1,long,-5.9,3.0499999999992724,-6.799999999999272,18.8046
205,2017-11-06,12:30,14:15,10464.2,10467.0,long,2.8,26.19999999999891,-0.4500000000007276,18.83556
206,2017-11-07,09:45,12:00,10453.0,10435.4,sell,17.6,0.8500000000003638,-57.70000000000073,18.8154
207,2017-11-07,13:00,15:15,10404.9,10351.4,sell,53.5,3.100000000000364,-63.25,18.72882
208,2017-11-08,12:30,13:30,10345.7,10345.3,sell,0.4,3.2999999999992724,-19.150000000001455,18.62226
209,2017-11-08,13:45,15:15,10340.7,10313.8,sell,26.9,0.1999999999989086,-55.150000000001455,18.61326
210,2017-11-09,09:45,10:30,10350.8,10332.16856,long,-18.631439999999998,7.650000000001455,-19.049999999999272,18.631439999999998
211,2017-11-09,11:00,13:15,10310.3,10295.8,sell,14.5,16.950000000000728,-43.04999999999927,18.558539999999997
212,2017-11-10,09:45,10:30,10284.1,10302.61138,sell,-18.51138,20.799999999999272,-0.6000000000003638,18.51138
213,2017-11-10,10:45,11:30,10310.4,10301.9,long,-8.5,1.3999999999996362,-11.0,18.558719999999997
214,2017-11-10,11:45,13:15,10297.9,10300.9,sell,-3.0,8.899999999999636,-16.350000000000364,18.53622
215,2017-11-10,13:15,14:15,10300.9,10288.8,long,-12.1,32.899999999999636,-13.199999999998909,18.541619999999998
216,2017-11-10,14:30,15:00,10285.0,10303.513,sell,-18.512999999999998,53.29999999999927,-30.75,18.512999999999998
217,2017-11-10,15:00,15:15,10337.5,10334.4,long,-3.1,0.0,0.0,18.607499999999998
218,2017-11-13,10:00,11:45,10281.2,10274.9,sell,6.3,11.599999999998545,-22.900000000001455,18.50616
219,2017-11-13,12:00,12:15,10273.7,10281.8,sell,-8.1,8.899999999999636,-1.3000000000010914,18.49266
220,2017-11-13,13:45,15:15,10264.2,10222.6,sell,41.6,6.5,-40.100000000000364,18.47556
221,2017-11-14,10:00,10:30,10210.5,10220.0,sell,-9.5,13.450000000000728,-2.4500000000007276,18.378899999999998
222,2017-11-14,11:15,12:45,10199.6,10193.0,sell,6.6,5.949999999998909,-18.700000000000728,18.359280000000002
223,2017-11-14,14:00,14:15,10200.8,10204.0,long,3.2,4.950000000000728,-8.899999999999636,18.361439999999998
224,2017-11-14,14:30,15:00,10210.2,10191.82164,long,-18.37836,5.75,-31.30000000000109,18.37836
225,2017-11-15,09:45,10:15,10156.7,10166.2,sell,-9.5,16.19999999999891,-0.4500000000007276,18.28206
226,2017-11-15,10:30,10:45,10146.7,10157.8,sell,-11.1,11.949999999998909,-2.8000000000010914,18.26406
227,2017-11-15,12:45,13:15,10137.0,10155.2466,sell,-18.2466,18.399999999999636,-3.649999999999636,18.2466
228,2017-11-15,13:30,15:00,10134.0,10122.5,sell,11.5,13.299999999999272,-39.79999999999927,18.2412
229,2017-11-16,10:00,13:45,10167.0,10187.5,long,20.5,44.399999999999636,-15.649999999999636,18.3006
230,2017-11-16,14:30,15:15,10207.7,10231.5,long,23.8,6.699999999998909,-8.700000000000728,18.37386
231,2017-11-17,09:45,11:30,10331.2,10312.603840000002,long,-18.59616,2.399999999999636,-23.25,18.59616
232,2017-11-17,14:45,15:15,10289.8,10274.8,sell,15.0,7.700000000000728,-2.4499999999989086,18.521639999999998
233,2017-11-20,10:00,11:30,10274.2,10284.7,sell,-10.5,14.349999999998545,-9.700000000000728,18.493560000000002
234,2017-11-20,11:30,12:00,10284.7,10284.8,long,0.1,4.399999999999636,-8.5,18.51246
235,2017-11-20,12:45,13:30,10274.2,10285.4,sell,-11.2,14.299999999999272,-1.25,18.493560000000002
236,2017-11-20,13:30,14:00,10285.4,10285.0,long,-0.4,1.1000000000003638,-9.600000000000364,18.51372
237,2017-11-20,14:15,15:15,10293.5,10297.0,long,3.5,16.149999999999636,0.0,18.528299999999998
238,2017-11-21,09:45,12:00,10335.0,10344.2,long,9.2,21.549999999999272,-1.6000000000003638,18.602999999999998
239,2017-11-21,14:15,15:15,10319.7,10321.2,sell,-1.5,17.0,-4.300000000001091,18.57546
240,2017-11-22,09:45,10:00,10345.0,10326.379,long,-18.621,0.049999999999272404,-31.350000000000364,18.621
241,2017-11-22,10:00,11:45,10319.8,10338.375639999998,sell,-18.57564,24.200000000000728,-10.149999999999636,18.57564
242,2017-11-22,11:45,14:15,10344.0,10333.8,long,-10.2,13.649999999999636,-13.049999999999272,18.6192
243,2017-11-22,14:15,14:45,10333.8,10346.0,sell,-12.2,14.400000000001455,-1.25,18.600839999999998
244,2017-11-22,15:00,15:15,10340.0,10346.8,sell,-6.8,0.0,0.0,18.612
245,2017-11-23,09:45,12:15,10359.5,10355.1,long,-4.4,14.649999999999636,-12.0,18.6471
246,2017-11-23,12:30,14:15,10344.8,10331.2,sell,13.6,0.4500000000007276,-37.349999999998545,18.620639999999998
247,2017-11-23,14:30,15:15,10351.9,10351.0,long,-0.9,0.8000000000010914,-15.549999999999272,18.633419999999997
248,2017-11-24,09:45,12:30,10380.3,10389.5,long,9.2,13.0,-3.899999999999636,18.68454
249,2017-11-24,13:15,14:00,10392.3,10393.3,long,1.0,12.150000000001455,-0.8499999999985448,18.706139999999998
250,2017-11-27,09:45,13:15,10358.0,10354.4,sell,3.6,11.149999999999636,-17.600000000000364,18.6444
